ContentDatabase,FeatureId,FeatureTitle,InputWebPartFile,InputWebPartType,PageUrl,SiteCollection,SiteCollectionOwner,SolutionId,SolutionName,StorageKey,UserID,WebApplication,WebPartAssembly,WebPartClass,WebPartId,WebPartType,WebPartTypeFullName,WebUrl,ZoneID,ZoneIndex
Portal_Content_01,3d1fc365-fdc7-4d94-92e2-3d85e95a2bee,PMTCustomWebPartTEstOne Feature1,PMTvisualWebPartTestOne\PMTvisualWebPartTestOne.webpart,"PMTCustomWebPartTEstOne.PMTvisualWebPartTestOne.PMTvisualWebPartTestOne, PMTCustomWebPartTEstOne, Version=1.0.0.0, Culture=neutral, PublicKeyToken=9779fdceccb54087",Pages/WebPartPageTesting.aspx,https://intranet.poc.com/sites/Publishing,N/A,N/A,pmtcustomwebparttestone.wsp,cf360c0a-a17a-4140-831f-b1a6325b6f72,,https://intranet.poc.com/,"PMTCustomWebPartTEstOne, Version=1.0.0.0, Culture=neutral, PublicKeyToken=9779fdceccb54087",PMTCustomWebPartTEstOne.PMTvisualWebPartTestOne.PMTvisualWebPartTestOne,,PMTvisualWebPartTestOne,PMTCustomWebPartTEstOne.PMTvisualWebPartTestOne.PMTvisualWebPartTestOne,https://intranet.poc.com/sites/Publishing,Header,0
Portal_Content_01,3d1fc365-fdc7-4d94-92e2-3d85e95a2bee,PMTCustomWebPartTEstOne Feature1,PMTvisualWebPartTestOne\PMTvisualWebPartTestOne.webpart,"PMTCustomWebPartTEstOne.PMTvisualWebPartTestOne.PMTvisualWebPartTestOne, PMTCustomWebPartTEstOne, Version=1.0.0.0, Culture=neutral, PublicKeyToken=9779fdceccb54087",Pages/WPTesting.aspx,https://intranet.poc.com/sites/Publishing,N/A,N/A,pmtcustomwebparttestone.wsp,7457c52c-c2a8-4c84-bf5f-b2bd6d8a8ba4,,https://intranet.poc.com/,"PMTCustomWebPartTEstOne, Version=1.0.0.0, Culture=neutral, PublicKeyToken=9779fdceccb54087",PMTCustomWebPartTEstOne.PMTvisualWebPartTestOne.PMTvisualWebPartTestOne,,PMTvisualWebPartTestOne,PMTCustomWebPartTEstOne.PMTvisualWebPartTestOne.PMTvisualWebPartTestOne,https://intranet.poc.com/sites/Publishing,Header,0
Portal_Content_01,3d1fc365-fdc7-4d94-92e2-3d85e95a2bee,PMTCustomWebPartTEstOne Feature1,PMTvisualWebPartTestOne\PMTvisualWebPartTestOne.webpart,"PMTCustomWebPartTEstOne.PMTvisualWebPartTestOne.PMTvisualWebPartTestOne, PMTCustomWebPartTEstOne, Version=1.0.0.0, Culture=neutral, PublicKeyToken=9779fdceccb54087",Pages/WebPartPageTesting.aspx,https://intranet.poc.com/sites/Publishing,N/A,N/A,pmtcustomwebparttestone.wsp,46fed243-445a-4a4b-923e-de77d9ac78dd,,https://intranet.poc.com/,"PMTCustomWebPartTEstOne, Version=1.0.0.0, Culture=neutral, PublicKeyToken=9779fdceccb54087",PMTCustomWebPartTEstOne.PMTvisualWebPartTestOne.PMTvisualWebPartTestOne,,PMTvisualWebPartTestOne,PMTCustomWebPartTEstOne.PMTvisualWebPartTestOne.PMTvisualWebPartTestOne,https://intranet.poc.com/sites/Publishing,RightColumn,0
Portal_Content_01,7dc545f5-1e25-48c9-bea2-98d81bf8fa8c,PMTWebPartTestTwo Feature1,TestWebPartOne\TestWebPartOne.webpart,"PMTWebPartTestTwo.TestWebPartOne.TestWebPartOne, PMTWebPartTestTwo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=8e8a6d882667bbee",Pages/WPTesting.aspx,https://intranet.poc.com/sites/Publishing,N/A,N/A,pmtwebparttesttwo.wsp,183b2b88-51de-4f3f-b6dd-849a2fbaaf96,,https://intranet.poc.com/,"PMTWebPartTestTwo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=8e8a6d882667bbee",PMTWebPartTestTwo.TestWebPartOne.TestWebPartOne,,TestWebPartOne,PMTWebPartTestTwo.TestWebPartOne.TestWebPartOne,https://intranet.poc.com/sites/Publishing,CenterLeftColumn,0
Portal_Content_01,7dc545f5-1e25-48c9-bea2-98d81bf8fa8c,PMTWebPartTestTwo Feature1,TestWebPartOne\TestWebPartOne.webpart,"PMTWebPartTestTwo.TestWebPartOne.TestWebPartOne, PMTWebPartTestTwo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=8e8a6d882667bbee",Pages/WebPartPageTesting.aspx,https://intranet.poc.com/sites/Publishing,N/A,N/A,pmtwebparttesttwo.wsp,d3a6c636-8459-4407-8c25-1bcb9b257540,,https://intranet.poc.com/,"PMTWebPartTestTwo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=8e8a6d882667bbee",PMTWebPartTestTwo.TestWebPartOne.TestWebPartOne,,TestWebPartOne,PMTWebPartTestTwo.TestWebPartOne.TestWebPartOne,https://intranet.poc.com/sites/Publishing,LeftColumn,0
Portal_Content_01,7dc545f5-1e25-48c9-bea2-98d81bf8fa8c,PMTWebPartTestTwo Feature1,TestWebPartOne\TestWebPartOne.webpart,"PMTWebPartTestTwo.TestWebPartOne.TestWebPartOne, PMTWebPartTestTwo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=8e8a6d882667bbee",Pages/WebPartPageTesting.aspx,https://intranet.poc.com/sites/Publishing,N/A,N/A,pmtwebparttesttwo.wsp,d3a6c636-8459-4407-8c25-1bcb9b257540,,https://intranet.poc.com/,"PMTWebPartTestTwo, Version=1.0.0.0, Culture=neutral, PublicKeyToken=8e8a6d882667bbee",PMTWebPartTestTwo.TestWebPartOne.TestWebPartOne,,TestWebPartOne,PMTWebPartTestTwo.TestWebPartOne.TestWebPartOne,https://intranet.poc.com/sites/Publishing,TopRow,0
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,TeaserWebPart\TeaserWebPart.webpart,"Contoso.Intranet.SP.WebParts.TeaserWebPart.TeaserWebPart, Contoso.Intranet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f2aa8abe3fc008cb",Pages/TestWebPartIssue/TestingPageRelativeUrl.aspx,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,N/A,contoso.intranet.wsp,6bf1e630-ee9c-4a8d-9fd0-58f5e100d940,,https://intranet.poc.com/,"Contoso.Intranet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f2aa8abe3fc008cb",Contoso.Intranet.SP.WebParts.TeaserWebPart.TeaserWebPart,,TeaserWebPart,Contoso.Intranet.SP.WebParts.TeaserWebPart.TeaserWebPart,https://intranet.poc.com/sites/TestContosoPublishingSite,TopColumnZone,0
Portal_Content_01,22DA90CB-AE3D-4226-BA6C-D2DF07A327DD,$Resources:FeatureName,Aviva.OneIntranet.FeaturedLinksWebPart.webpart,"Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart, Microsoft.SharePoint.Publishing, Version=12.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Pages/BulkWebPartTransformation.aspx,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,N/A,aviva.oneintranet.solution.web.wsp,f115fc62-388d-478c-8b53-3c1dff791620,,https://intranet.poc.com/,"Microsoft.SharePoint.Publishing, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,,ContentByQueryWebPart,Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,https://intranet.poc.com/sites/TestContosoPublishingSite,LeftColumnZone,0
Portal_Content_01,22DA90CB-AE3D-4226-BA6C-D2DF07A327DD,$Resources:FeatureName,Aviva.OneIntranet.FeaturedLinksWebPart.webpart,"Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart, Microsoft.SharePoint.Publishing, Version=12.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Pages/default.aspx,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,N/A,aviva.oneintranet.solution.web.wsp,30ace484-4b0c-4489-8e3f-93602acf1cd1,,https://intranet.poc.com/,"Microsoft.SharePoint.Publishing, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,,ContentByQueryWebPart,Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,https://intranet.poc.com/sites/TestContosoPublishingSite,LeftColumnZone,0
Portal_Content_01,22DA90CB-AE3D-4226-BA6C-D2DF07A327DD,$Resources:FeatureName,Aviva.OneIntranet.FeaturedLinksWebPart.webpart,"Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart, Microsoft.SharePoint.Publishing, Version=12.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Pages/BulkWebPartTransformation.aspx,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,N/A,aviva.oneintranet.solution.web.wsp,371d5c9b-5df9-4872-964a-466c60da0355,,https://intranet.poc.com/,"Microsoft.SharePoint.Publishing, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,,ContentByQueryWebPart,Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,https://intranet.poc.com/sites/TestContosoPublishingSite,RightColumnZone,0
Portal_Content_01,22DA90CB-AE3D-4226-BA6C-D2DF07A327DD,$Resources:FeatureName,Aviva.OneIntranet.FeaturedLinksWebPart.webpart,"Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart, Microsoft.SharePoint.Publishing, Version=12.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Pages/TestForViren.aspx,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,N/A,aviva.oneintranet.solution.web.wsp,4e8d6b89-19a5-4059-b42c-a303651b4fa4,,https://intranet.poc.com/,"Microsoft.SharePoint.Publishing, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,,ContentByQueryWebPart,Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,https://intranet.poc.com/sites/TestContosoPublishingSite,RightColumnZone,0
Portal_Content_01,22DA90CB-AE3D-4226-BA6C-D2DF07A327DD,$Resources:FeatureName,Aviva.OneIntranet.FeaturedLinksWebPart.webpart,"Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart, Microsoft.SharePoint.Publishing, Version=12.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Pages/TestForViren.aspx,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,N/A,aviva.oneintranet.solution.web.wsp,edf19f98-b1c6-42e4-bc81-139cd00f5444,,https://intranet.poc.com/,"Microsoft.SharePoint.Publishing, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,,ContentByQueryWebPart,Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,https://intranet.poc.com/sites/TestContosoPublishingSite,wpz,0
Portal_Content_01,22DA90CB-AE3D-4226-BA6C-D2DF07A327DD,$Resources:FeatureName,Aviva.OneIntranet.FeaturedLinksWebPart.webpart,"Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart, Microsoft.SharePoint.Publishing, Version=12.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Pages/WebPartTest.aspx,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,N/A,aviva.oneintranet.solution.web.wsp,8134293f-e68b-4d51-8bdb-4f0dc5be2706,,https://intranet.poc.com/,"Microsoft.SharePoint.Publishing, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,,ContentByQueryWebPart,Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,https://intranet.poc.com/sites/TestContosoPublishingSite,wpz,0
Portal_Content_01,22DA90CB-AE3D-4226-BA6C-D2DF07A327DD,$Resources:FeatureName,Aviva.OneIntranet.FeaturedLinksWebPart.webpart,"Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart, Microsoft.SharePoint.Publishing, Version=12.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Pages/home.aspx,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,N/A,aviva.oneintranet.solution.web.wsp,65986cae-4c91-4a1d-adc4-ad51ebc63224,,https://intranet.poc.com/,"Microsoft.SharePoint.Publishing, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,,ContentByQueryWebPart,Microsoft.SharePoint.Publishing.WebControls.ContentByQueryWebPart,https://intranet.poc.com/sites/TestContosoPublishingSite/asdfasdf,wpz,0
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,TeaserWebPart\TeaserWebPart.webpart,"Contoso.Intranet.SP.WebParts.TeaserWebPart.TeaserWebPart, Contoso.Intranet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f2aa8abe3fc008cb",Pages/default.aspx,https://intranet.poc.com/sites/DemoContosoPublishing,N/A,N/A,contoso.intranet.wsp,9d07ddb7-67aa-402c-8b0a-769022a338b5,,https://intranet.poc.com/,"Contoso.Intranet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f2aa8abe3fc008cb",Contoso.Intranet.SP.WebParts.TeaserWebPart.TeaserWebPart,,TeaserWebPart,Contoso.Intranet.SP.WebParts.TeaserWebPart.TeaserWebPart,https://intranet.poc.com/sites/DemoContosoPublishing,LeftColumnZone,0
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,TeaserWebPart\TeaserWebPart.webpart,"Contoso.Intranet.SP.WebParts.TeaserWebPart.TeaserWebPart, Contoso.Intranet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f2aa8abe3fc008cb",Pages/default.aspx,https://intranet.poc.com/sites/TestingUnghostingTool,N/A,N/A,contoso.intranet.wsp,1afd929a-97f8-46f4-9c67-aec97ec1bb05,,https://intranet.poc.com/,"Contoso.Intranet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f2aa8abe3fc008cb",Contoso.Intranet.SP.WebParts.TeaserWebPart.TeaserWebPart,,TeaserWebPart,Contoso.Intranet.SP.WebParts.TeaserWebPart.TeaserWebPart,https://intranet.poc.com/sites/TestingUnghostingTool,LeftColumnZone,0
Portal_Content_01,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,WelcomeWebPart\WelcomeWebPart.webpart,"Contoso.Intranet.SP.WebParts.WelcomeWebPart.WelcomeWebPart, Contoso.Intranet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f2aa8abe3fc008cb",Pages/default.aspx,https://intranet.poc.com/sites/TestingUnghostingTool,N/A,N/A,contoso.intranet.wsp,03486255-5e53-470a-97c5-3a251dd12672,,https://intranet.poc.com/,"Contoso.Intranet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f2aa8abe3fc008cb",Contoso.Intranet.SP.WebParts.WelcomeWebPart.WelcomeWebPart,,WelcomeWebPart,Contoso.Intranet.SP.WebParts.WelcomeWebPart.WelcomeWebPart,https://intranet.poc.com/sites/TestingUnghostingTool,RightColumnZone,0
